Calendar Year,Payer ,Length of Gestation,Grouper,Birth Characteristic, Number of Births 
2016,Medi-Cal,Unknown Gestation,Smoking Status,Maternal Smoker,235
2016,Medi-Cal,Unknown Gestation,Smoking Status,Unknown Smoking Status,156
2016,Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Non-Substance User,5591
2016,Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Substance User,436
2016,Medi-Cal,Unknown Gestation,Substance Use Status,Unknown Substance Use Status,49
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,Diabetes Diagnosis,22706
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,No Diabetes Diagnosis,180540
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,Unknown Diabetes Status,9973
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,Hypertension Diagnosis,17076
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,No Hypertension Diagnosis,186170
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,Unknown Hypertension Status,9973
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 17 and Younger,886
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 18-19,2045
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 20-24,16363
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 25-29,49868
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 30-34,83145
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 35 and Older,60904
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Invalid Age,8
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,116508
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,High School Graduate,26784
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Less Than High School,6167
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Some College or Associate's Degree,52228
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Unknown Education,11532
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Foreign-Born,76575
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,U.S.-Born,136497
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Unknown Nativity,147
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,African-American,5948
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,462
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Asian,49673
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,607
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hispanic,58954
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,8366
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,6924
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,White,82285
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,First-Born,84340
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,One Previous Birth,68834
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Two or More Previous Births,60045
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Unknown Parity,0
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Normal Weight,107806
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,81612
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Underweight,8555
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Unknown Weight,15246
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Multiple Birth,3992
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Singleton Birth,209227
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Non-Smoker,201099
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Smoker,1996
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Unknown Smoking Status,10124
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Non-Substance User,201521
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Substance User,1725
2016,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Unknown Substance Use Status,9973
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Diabetes Diagnosis,3109
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,No Diabetes Diagnosis,14412
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Unknown Diabetes Status,1248
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Hypertension Diagnosis,4577
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,No Hypertension Diagnosis,12944
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Unknown Hypertension Status,1248
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 17 and Younger,86
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 18-19,198
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 20-24,1267
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 25-29,3718
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 30-34,6669
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 35 and Older,6830
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Invalid Age,1
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,9492
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,High School Graduate,2486
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Less Than High School,652
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Some College or Associate's Degree,4850
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Unknown Education,1289
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Foreign-Born,6747
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,U.S.-Born,11992
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Unknown Nativity,30
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,African-American,782
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,37
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Asian,4140
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,67
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hispanic,5533
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,998
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,629
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,White,6583
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,First-Born,6820
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,One Previous Birth,5693
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Two or More Previous Births,6256
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Unknown Parity,0
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Normal Weight,8355
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,7936
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Underweight,673
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Unknown Weight,1805
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Multiple Birth,4727
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Singleton Birth,14042
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Non-Smoker,17306
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Smoker,189
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Unknown Smoking Status,1274
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Non-Substance User,17294
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Substance User,227
2016,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Unknown Substance Use Status,1248
2016,Non-Medi-Cal,Unknown Gestation,Diabetes Status,Diabetes Diagnosis,476
2016,Non-Medi-Cal,Unknown Gestation,Diabetes Status,No Diabetes Diagnosis,3348
2016,Non-Medi-Cal,Unknown Gestation,Diabetes Status,Unknown Diabetes Status,234
2016,Non-Medi-Cal,Unknown Gestation,Hypertension Status,Hypertension Diagnosis,428
2016,Non-Medi-Cal,Unknown Gestation,Hypertension Status,No Hypertension Diagnosis,3396
2016,Non-Medi-Cal,Unknown Gestation,Hypertension Status,Unknown Hypertension Status,234
2016,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 17 and Younger,35
2016,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 18-19,57
2016,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 20-24,312
2016,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 25-29,935
2016,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 30-34,1437
2016,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 35 and Older,1276
2016,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Invalid Age,6
2016,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Bachelor's Degree or Higher,1874
2016,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,High School Graduate,668
2016,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Less Than High School,163
2016,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Some College or Associate's Degree,935
2016,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Unknown Education,418
2016,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,Foreign-Born,1511
2016,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,U.S.-Born,2532
2016,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,Unknown Nativity,15
2016,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,African-American,121
2016,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,American Indian/Alaska Native,7
2016,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Asian,886
2016,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Hawaiian/Pacific Islander,11
2016,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Hispanic,1259
2016,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Other/Unknown Race,186
2016,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Two or More Race Categories,121
2016,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,White,1467
2016,Non-Medi-Cal,Unknown Gestation,Parity Status,First-Born,1518
2016,Non-Medi-Cal,Unknown Gestation,Parity Status,One Previous Birth,1321
2016,Non-Medi-Cal,Unknown Gestation,Parity Status,Two or More Previous Births,1219
2016,Non-Medi-Cal,Unknown Gestation,Parity Status,Unknown Parity,0
2016,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Normal Weight,1703
2016,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,1290
2016,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Underweight,148
2016,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Unknown Weight,917
2016,Non-Medi-Cal,Unknown Gestation,Single/Multiple Birth,Multiple Birth,207
2016,Non-Medi-Cal,Unknown Gestation,Single/Multiple Birth,Singleton Birth,3851
2016,Non-Medi-Cal,Unknown Gestation,Smoking Status,Maternal Non-Smoker,3769
2016,Non-Medi-Cal,Unknown Gestation,Smoking Status,Maternal Smoker,33
2016,Non-Medi-Cal,Unknown Gestation,Smoking Status,Unknown Smoking Status,256
2016,Non-Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Non-Substance User,3761
2016,Non-Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Substance User,63
2016,Non-Medi-Cal,Unknown Gestation,Substance Use Status,Unknown Substance Use Status,234
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,Diabetes Diagnosis,22736
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,No Diabetes Diagnosis,181300
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,Unknown Diabetes Status,1245
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,Hypertension Diagnosis,19440
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,No Hypertension Diagnosis,184596
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,Unknown Hypertension Status,1245
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 17 and Younger,3410
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 18-19,10488
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 20-24,53045
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 25-29,63287
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 30-34,45024
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 35 and Older,30027
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Invalid Age,0
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,17156
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,High School Graduate,72494
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Less Than High School,47336
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Some College or Associate's Degree,59628
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Unknown Education,8667
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Foreign-Born,80300
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,U.S.-Born,124890
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Unknown Nativity,91
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,African-American,13496
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,786
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Asian,13958
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,868
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hispanic,135304
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,3757
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,4929
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,White,32183
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,First-Born,60358
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,One Previous Birth,55881
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Two or More Previous Births,89042
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Unknown Parity,0
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Normal Weight,74557
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,118757
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Underweight,6718
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Unknown Weight,5249
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Multiple Birth,2441
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Singleton Birth,202840
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Non-Smoker,197009
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Smoker,6502
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Unknown Smoking Status,1770
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Non-Substance User,196157
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Substance User,7879
2017,Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Unknown Substance Use Status,1245
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Diabetes Diagnosis,3706
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,No Diabetes Diagnosis,17515
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Unknown Diabetes Status,142
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Hypertension Diagnosis,5482
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,No Hypertension Diagnosis,15739
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Unknown Hypertension Status,142
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 17 and Younger,355
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 18-19,1016
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 20-24,4787
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 25-29,5916
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 30-34,5021
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 35 and Older,4268
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Invalid Age,0
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,1512
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,High School Graduate,7440
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Less Than High School,5346
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Some College or Associate's Degree,6023
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Unknown Education,1042
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Foreign-Born,7856
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,U.S.-Born,13478
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Unknown Nativity,29
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,African-American,2052
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,105
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Asian,1284
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,69
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hispanic,13766
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,489
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,624
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,White,2974
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,First-Born,5382
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,One Previous Birth,5106
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Two or More Previous Births,10875
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Unknown Parity,0
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Normal Weight,7280
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,12587
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Underweight,726
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Unknown Weight,770
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Multiple Birth,3345
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Singleton Birth,18018
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Non-Smoker,20194
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Smoker,894
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Unknown Smoking Status,275
2017,Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Non-Substance User,19595
